"sample_id" "cluster_id" "V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33"
2503 13 0.320937145200212 -0.745160966318102 0.115537143167602 0.468092377162477 0.506246918468924 0.579620655500181 -0.289688364032676 0.557752985093379 0.640192705789743 2.13849628382796 1.05042387473902 -0.34565382405394 -0.908054426953751 -1.11780360048935 -0.20944026157898 0.361844671061653 0.224585387536775 0.900751158249771 7.61441722892942e-05 -2.41079896854045 0.742842407062222 -1.0435368102066 -1.01295011694482 -2.29298279301552 -1.02126430913499 0.187401660370909 0.976478716519212 -0.106403243850937 -0.544606042727377 1.15455667573429 0.581200683803067 1.55207602219084 1.22466152251813
2504 13 -0.0664884813203243 -0.258968276370565 -1.3708216817124 -0.376856892591662 0.863120065945794 0.0137938536002051 -0.600207078320245 1.42546360832579 0.473463094821288 1.512315732675 -0.147370111287518 -1.09213472161069 -0.538369381557138 0.574714017529386 0.0176146867218975 1.40412301821636 0.212940224270812 1.09891644668901 -0.602299595156347 -1.52756594863696 0.464845797130079 0.0253825814170012 -2.18744914189107 -1.05346894433589 -0.74819325523285 0.994447880999492 0.427971503680141 -1.16660377081828 -0.155352424082635 1.32907031760345 0.0427389692680679 0.493784584194345 1.63261218950216
2505 13 -0.207005927311416 -0.781651154612309 -0.978055297969624 0.306314073259842 0.196283605284973 0.24947787896632 -0.878817357184331 1.08285470008659 0.55071587283766 1.52201970682875 -0.250758388678657 0.203450040569291 0.0817668802995268 0.418374446532535 0.177468989940885 0.431037118806941 -0.345600034119882 0.0272850728320355 -0.344528542129649 -1.43739108139204 1.63590031968385 -0.528535484767161 -1.77567233153519 -2.29097728843789 -0.868995533519879 0.233605910099079 1.02351930080877 -1.60112486386507 -0.459429463452736 0.829319127169867 0.774710664709268 0.902605978737828 1.52196983261721
2506 13 -0.322476674915499 -0.0205221077334865 -0.633431607456485 1.1126961244786 0.197667220074705 -0.481942009655602 0.909009138077205 0.607515568927817 0.477661563233488 0.910298896413508 -0.29498472228517 -0.155363231554205 -1.38269255275318 0.200384134542376 -0.499227600939447 0.958125162844342 -0.567259013568903 1.02208452192563 -1.19526467938405 -1.16647802644824 0.192395533816466 -0.28460450650062 -2.02946913826917 -1.94551337384265 -0.654795633378491 0.909355234238543 0.184881087493266 -0.415647416410019 -0.545792656380081 1.62208137572098 0.178293844855115 1.23547120624231 0.922585994222924
2507 13 0.939917957886674 0.330219610891818 -0.592675019627564 -0.369763595090901 1.05352868457986 0.559988527722162 -0.234780385206187 1.28918113964491 1.01278227291961 1.93755410749488 -0.564464401201334 0.464596554767153 -0.726480502717563 0.781523773501468 0.479490547951024 0.834111639126969 0.012668917000741 0.984918038677324 -0.783770079151091 -0.986361662841448 -0.206023327693287 0.752431223072544 -1.20996938408462 -2.03602059411128 -1.99934267286369 0.613983685455119 0.685718446868407 -1.27834111104544 0.381600436962075 0.935159176360549 -1.53790684274806 1.40359090065101 1.83185480040931
2508 13 0.290900662884361 -1.14228140325578 -0.872897311211981 -0.0142965923807138 0.84417805452791 -0.163460250062442 -0.119088873957765 0.99169244750806 -0.0561071071467606 1.07279466431415 0.158127045772962 -0.396440589140238 -1.13808104767846 0.0775235898321764 -0.749204047674654 0.887363824762474 0.127515090486649 0.634953826137302 -1.02279984788226 -0.923592345231261 -0.100834554699145 -0.310380268638254 -0.302528092815957 -1.3900120098065 -0.922736367254587 1.21885076531846 1.27983423403132 -1.31130057173382 -0.968888934079363 1.0893857763141 0.488033459106833 1.33429533401229 1.07978032961434
2509 13 -0.198276586119842 0.847522537694394 -1.65004874567219 0.488989419184775 -0.364204844289332 -0.291170554360227 0.359710830290512 1.87235687000852 0.605375597579413 1.1991436276705 0.219578105008281 -0.285955908764417 -1.1867150904967 0.472917544693493 -1.37881980725476 0.384971174628436 1.56916633569311 1.07104835676068 -0.761335658033764 -1.33139436885508 0.101445195206696 -0.793498134536122 -2.33065242369508 -1.56224385585318 -0.901440670543664 -0.0390575020711901 1.51909468914455 -0.708419355727607 -0.182966233307539 0.740701701843274 -0.112386479252145 0.753897123027011 1.07103361656417
2510 13 0.194633422201361 0.553222939659271 -0.273471929232754 0.35243701314164 0.913715884820086 0.0351986763634535 0.580883435565167 0.698596400721989 1.28637258559821 1.93058329694813 0.909431500443038 -0.107637559839417 -0.415661316895602 -0.0381196111449587 -0.613776151585384 0.696027036819203 0.0137616203326335 0.731798260373071 -1.25528122107432 -2.12074561646413 -0.288826921838193 1.16931791831888 -1.24350471778498 -2.16743248234771 -1.36488555637281 0.27720815097878 1.35589887991357 -1.03973444865932 0.24992914748675 1.47149097826943 -0.393532185077577 1.07150577664791 2.53175146715107
2511 13 0.229001465651662 -0.265399437415836 -0.576402181159976 0.283491619481648 0.563149540611585 -0.491534868673495 -0.0953582319826137 1.30825952287282 0.73236542762942 1.91201747446766 0.373364617198702 -0.532640561090161 -0.000802955991723309 0.615671049183708 -0.652110377893853 0.609609152623818 0.138386060024959 0.615654761889468 -0.520650572890312 -1.78361495157056 -0.672721964112561 -0.584790395684916 -1.50372170231426 -2.39926454511927 -1.11429113936324 -0.130962642950083 0.51231869081614 -0.948270395641612 0.293339455491956 1.6671472303804 0.556078500049492 1.14064789975975 1.60818086471043
2512 13 0.476351015430165 -0.378751744642585 -0.384159717372262 0.497992517743485 1.16158078033291 0.0634271810003579 0.339195766319404 1.25867079934577 1.4004603221301 1.3316844663632 0.694237495084755 0.643826691246649 -0.987633259412243 0.300188538007123 -0.38208543178855 0.679725303559999 0.0010364818920315 0.316763260996705 -0.874550657570916 -1.11608298139144 0.418185428085235 0.61353125662301 -1.99606804363287 -2.05043681906017 -1.51696911144541 0.821863789270348 -0.0839053703014903 -0.874228482072238 0.329544253175615 1.37252942780812 -0.767202357979961 1.31304971614996 2.17544821491122
2513 13 -0.557669083826878 0.375265139831754 -0.960703257438829 -0.278959637178609 1.0558210504977 0.0301072329269304 -0.454310827653858 2.43998502766554 0.91038479180208 0.558648460554329 -0.479763852107973 0.332035787285714 -1.00015611018898 0.126004805346989 -0.648317240064118 1.26677781888759 -0.0970604035702821 1.30873917916875 -0.979756775606911 -1.25234185731522 0.761910040416854 0.0876999227892863 -0.851399899678884 -1.92391532257809 -1.05147216318775 -0.0259570704619041 1.02006487401201 -1.32536137589044 -0.416290830096039 2.09546446000542 -0.909995039691028 1.22548788347086 1.39011242222867
2514 13 -0.864060683016215 -0.200711633669733 -0.509569836090051 -0.0208623490909416 0.835735968555512 -0.82230733937973 -0.00964026719306586 1.40514786198034 0.349818824493479 0.468812583788811 0.792378766226436 0.358512698908046 -1.54251099100562 -0.417569684164326 -0.548278330352739 1.3826345027858 -0.100449470317599 1.35184966249177 0.682029909051295 -1.93392438800768 -0.0587587461146298 0.0740380731917893 -1.14278782654696 -2.11918388649163 0.0894559321089738 -0.190661620829897 0.049469446584484 -1.26074275653514 -0.229203786926066 1.01054024239953 0.34580783816075 1.10704073511587 1.82684667359745
2515 13 -0.0781193132755134 0.122865235357279 -0.602126025635677 0.0444943062253258 -0.00126778432749641 -0.00629454525903509 -0.0564395783387185 1.84854201888116 0.0514992669439086 0.968087481300942 0.030634822421106 -0.545861496706459 -0.936227537485037 -0.271116025059746 0.01745657459965 0.227295241783497 0.128103773369919 0.894945650965802 -0.498770480743906 -1.68092177960579 0.495041592924704 0.404306209481768 -2.15812506537355 -2.57801522897946 -0.468298568306982 0.746657576456287 1.10496031949992 -1.23414745173809 -0.639485026446614 1.3170422037282 0.231195421550075 0.13565513221086 1.24525474568125
2516 13 -0.0331384775752451 -1.07666392786815 -0.799813820423638 0.155561193602585 0.778541863578391 0.136242149754697 0.00545689033317599 1.29566633251183 0.0564130729355806 1.25734280305074 1.55006795767304 -0.50516036234375 -1.04955022101586 -0.492900286699261 -0.629381035809533 0.459366937788405 -0.620125309230619 0.766259410833676 0.306814762816037 -1.32077118993842 0.202669779804405 0.257471545188645 -1.38450077938733 -2.37084827119145 -0.98725644497594 0.657858628375926 1.28622374953595 -0.492440033182583 -0.733907918436853 1.21519284746954 0.491072255306675 1.04529318384382 2.28484130014902
2517 13 0.278199488837809 -0.0108167031116437 -0.936879996183456 0.038465556177414 1.02389512227542 0.516748602770231 0.748158968336335 0.894398521044331 -0.50699320552876 0.700334672047396 0.595118573375966 -0.436414281480278 -0.495459107461946 -0.769029468602237 0.062745299091519 0.726460532835505 -0.158873568314203 0.751116657647737 -0.464146074572172 -1.16827550535808 0.389681456870513 0.0383030558985974 -1.18132200785547 -2.26708794637443 0.609284748510607 -0.102141283532566 1.08193119464751 -0.42555810356431 0.00389061800535306 0.690354225001758 0.32262559708972 0.823861494732135 1.06751443240229
2518 13 -0.476699627100458 0.0852217751384324 -0.853683479599022 -0.178756844156955 1.19993891790447 0.853214952194491 1.20712678451715 1.4764474932582 -0.187192774916394 2.18061312981067 -0.392183735134801 0.495487744133877 -0.786082496225288 0.661835405758133 -1.0121770001351 0.543822635068306 0.895257731255784 0.737018649735314 -0.777022771679191 -1.18777218550484 0.881679804635016 0.408612049207488 -1.81055946792783 -1.45232926833459 -1.97626840757476 1.43250769065238 0.317302188674294 -1.57952415823188 -0.204179883408447 2.35355680468336 -0.531041266830174 1.73036363422196 1.9585140180905
2519 13 1.10601831368406 0.281151163130342 -0.280558844543803 0.0449001722297347 1.16245783741216 -0.459046846358805 0.598938278791909 0.683741457078547 0.317400298691012 1.13428010386884 0.526038713816503 0.0642183628053671 -0.103598824351424 0.250244408867792 -0.154773219614118 0.368799253738564 -0.152040953061551 1.82464116706817 -0.452584767568957 -1.20396897177339 0.727533225104902 -0.979999823540771 -2.08926367106825 -2.399156837297 -1.0928687811247 -0.0545826286014803 1.0014238364768 -1.69934376129648 0.207532416133761 1.59267935754561 -0.344354596520745 0.671504350713365 1.83765073892521
2520 13 1.03082494176518 -0.0997484055960616 -1.19658063021449 -0.891435887649578 1.84771334216845 -0.321622651181189 -0.0214838356596647 1.66418741008013 -0.465634372984934 1.22916360794106 1.36469511087952 0.650961986306091 -1.05518734503403 0.0872603388034495 -0.724863986631071 1.12297054654358 0.330020788130281 0.592734412757268 -1.13702860957113 -1.32112305211095 0.137195090921708 -0.428876520851126 -1.70045686669433 -2.51105466379886 -1.95060571505893 0.744610867355742 1.15309179354134 -1.62646696006727 -0.496830160457706 0.199202822130062 0.83105431871423 1.36467755689849 1.25943983623225
2521 13 -0.178235842034488 -0.0521609136852307 -0.213994084754095 -0.694032512926727 1.42154253093745 -0.157253851833482 0.32009517990758 1.39327161846184 0.437046311003222 0.9601930925022 1.25976166225207 -0.35525767540933 -0.595454166254628 -0.37083554324309 -0.532864955129595 -0.0149830452786613 -0.369192570702689 -0.414537969350736 -0.639499543185292 -2.41882585234588 0.503547346424016 0.57384761917568 -1.69855629104286 -1.47614740502118 -0.711833647377253 1.05828663410181 -0.0954898657068624 -0.265145850743137 0.343253211781673 1.45696793864196 -0.480937639545284 1.54102791205917 0.769845593941511
2522 13 0.840928185757079 -0.42078853213057 -1.11856504078465 0.0373441654131056 0.728249904113134 0.752416700351198 -0.271054524353234 1.84616021878686 0.950682721493249 1.70364476160098 0.455080510073309 0.387619841377227 -0.487295746114642 -0.257873501692581 -1.23825765396216 0.785972679315683 0.526141484443379 0.495741195030772 0.224546948879508 -0.370994413667 0.652717703690109 -0.147166755621684 -2.23278718410135 -2.60901662283168 -0.93740607851065 -0.291161673550092 0.776093679240326 -1.02676028427058 -0.218092732056727 1.30288335778553 0.94287589350773 0.694784715698793 0.964674051763675
2523 13 0.826985259008878 -0.0794180298889912 -1.64272368088304 0.442989362705086 -0.247377221961357 0.828009655615487 -0.201531067470853 1.05970302667228 0.667390296741997 0.951878738718126 0.338611369310629 0.378127591380364 -0.360422906077643 -0.562977890825994 -0.0635465958821514 1.08472563606477 0.170285127189417 1.13026378310347 -0.347027060362505 -1.49020784667402 0.418841916705464 0.256068089905152 -2.13983973480439 -1.55832908882587 -1.40263434449827 1.45708092533973 1.52500558014423 -2.11622037250546 -0.576435624224076 0.965215753526482 -0.246102371388149 0.599877219234468 2.0763427094006
2524 13 0.165120854139128 0.294567845004633 -1.10251072277379 0.621646144049397 1.22274136420436 0.0343809913360862 -0.423986058857766 2.09966392179786 -0.137507299318366 1.40252307650043 -0.383613139211997 0.239723780288803 -0.279390632119402 0.243985165389955 -1.06498365572733 0.442960164320358 -0.589331844439613 0.378632890133346 0.168386292049437 -1.39163122106114 -0.644835339889807 -0.289730385969159 -0.894617970718385 -1.60992652061653 -0.251500855153001 0.509275053405443 1.29980584447731 -0.593376747978177 -0.285003094551495 1.99228173827682 -0.605844673363497 0.755198138952119 1.40582625557212
2525 13 -0.426206369473627 0.800074344344957 0.43102564907445 0.0760918359067889 0.559002152172617 0.352393492568468 0.618535268377165 2.21492435395162 1.02010769338839 1.24144386070609 0.112175622613856 -0.286554310320031 -0.973602210540007 0.58237648542509 -0.740482489363263 0.550568431475673 0.988383850604899 0.806887992556228 -0.113324415165496 -1.04025839088495 0.397705266208238 0.42414430607697 -2.62674285589095 -1.66778913673535 -0.215420749995173 0.185263703690495 0.195369099908777 -1.40097127204505 0.257882450031727 1.69084359230334 -0.140711296251434 0.702173384585001 1.49074589325178
2526 13 -0.538745474392824 -0.398938145829031 -1.05544695082097 1.07777091153735 1.21780950385456 0.633776481470802 0.783028770345167 1.09984392835156 1.00643756781946 1.09084024105903 0.479384879404966 0.799430124443629 -1.08994512232206 -0.246165589030632 -0.998951404383163 0.915479171742158 -0.127314888121225 0.280084530757351 -0.562609917704517 -1.45082658208135 0.770796869001497 0.407789799005917 -2.24245941200901 -1.2835466596175 -1.92122137143613 0.865096141317452 0.101892358196101 -0.798388467807193 0.105372148528582 0.812820842056442 -0.253670778645999 0.662925096476026 1.65226764705625
2527 13 -0.978635631072995 -0.367203318421357 -0.265469731813677 0.159720791749704 0.650984546786768 0.726415962054135 0.796402658406769 0.828741955336156 -0.0109882549213549 1.4907174884624 -0.0212064351144559 0.168355709664015 -0.498406207619644 1.31540264554339 -0.842585972189367 0.633525328317305 0.00722852256030798 0.339033892113994 -0.852842595196143 -2.30590041519404 0.572630701786681 0.392421503704787 -1.70426228202488 -2.74397581929649 -1.2591360979187 0.521736661184807 0.356206360950492 -1.75410505130993 -0.822725855101727 1.70149465319667 0.35535840280311 1.1194948833226 1.97144172006302
2528 13 -0.10990782733186 -0.408033205965692 -0.452695592122604 0.540201660637681 0.87794196547438 -0.244196927288 0.698553699701602 1.92935200499891 0.0952269099135939 0.657543770619365 1.47761420520301 0.323200769350648 -1.38136276072266 -0.0614954531992334 -0.297804141760782 1.43131782618387 0.204258363760944 -0.33099986650685 -1.05089747576957 -1.62240984984413 0.0961190620759177 0.542218718335989 -1.86603830961226 -2.63225457398657 -0.936960324488933 0.253490740084325 0.358475643580953 -0.48131173277276 -0.667905378399554 0.753025194810675 0.293543822574204 0.977445258018884 1.50271266588033
2529 13 -0.149024338487835 -0.265805549352099 -1.2065109278204 -0.23528726756752 0.978262532477713 -0.249726007701654 0.919426124907093 1.14060723503189 0.894234308454769 1.1752773384863 0.451277527910646 0.263120866506993 -0.557626337782083 -0.0173973158731234 0.079365287246623 1.133255774776 0.252691986397206 0.545323537911537 -0.363283431513359 -1.38324304433942 1.02502461846706 -0.628512510476262 -1.98041591586156 -1.91788045190513 -1.40286253546503 0.669297516466242 1.4787913112583 -1.80574450428351 -0.87632141696946 1.1483375346143 0.147057750236607 0.9193200228809 0.828890441263739
2530 13 -0.689808183113347 -0.776555064353377 -0.675432435576294 0.586441607590324 1.43078371209793 -0.448369369985965 -0.314685269990139 0.831799764484016 0.0705069216643351 0.523475798961688 -0.780937469832781 -0.916796996365568 -0.444044126479575 1.11383776320657 -0.324247873750405 0.354198633284796 -0.34734991408546 0.352690074745413 -0.482728714049769 -0.894213392946781 0.167130808842218 -0.472123805829958 -2.67153109758165 -1.78172989024146 -0.878598943700463 0.478546919218467 0.767151678883193 -0.470327004832878 -0.602662683586187 0.59399602121745 -0.0168097221014055 0.441016496047707 2.01646359534232
2531 13 0.453732364123748 -0.86479514881537 -0.675125531671385 0.439119708796247 1.13583814646827 -0.065755837214657 -0.54650211135249 1.83681038147859 0.275724305864117 1.46117711965724 0.649973698236462 0.517842405646396 -0.602914766616245 1.09739874909024 -0.799188830634009 0.906477558638116 0.0894309490248451 1.04832734261725 0.142415007798586 -1.47412613965655 -0.120603156538481 -0.290862100952546 -2.16809611886434 -1.53095047930185 -1.51399981002351 0.687383415655691 0.160553080621077 -1.39938302582785 -0.397899775805929 1.75897481607391 -0.18380742177396 0.370930448693998 2.31172136696087
2532 13 0.696804749415416 -0.486359067254143 -0.221999128260979 -0.415434984826558 1.25257582043738 0.535351398996744 -0.560955866187126 0.998105335805187 0.464684332961352 2.02610895772524 -0.088300357041174 0.0483907632506242 0.21610864823774 0.172186267611137 -0.17298607649497 0.954191474758174 -0.373471830286533 1.28896418145054 -0.594422199156868 -0.931016683663344 0.444809358710874 -0.102267408517266 -2.38791228762236 -1.13285417719077 -0.98828997746245 -0.484700699875454 -0.127036893640864 -0.0821935323909708 -0.0881748276880769 0.563334598922645 0.022894568808572 0.359547085330539 1.49995336210926
2533 13 -0.413608835705429 0.179532450253868 -0.66478261979214 0.185203300607216 -0.00206663964501752 -0.597438602643297 0.290375472746587 1.53187118254593 -0.39707047294403 0.852519003774936 1.40314864520971 -0.488250739512702 -1.06347536628731 -0.161020962029071 -0.310624137460597 0.962135765734062 0.380303668036845 0.912326607852368 -0.718176962472369 -1.07058288136859 0.415931856670828 -0.510505145791129 -2.47480327633862 -2.91118806154153 -0.966742073041637 0.672690238865296 -0.0733678018328883 -1.33401730602374 -1.14950422260569 0.713194762652026 -1.03530505847255 1.28974338970346 1.38364407218709
2534 13 0.0367734904471245 0.878858414403863 -1.03831520627848 0.13419285331687 0.543858040344899 1.15223836894248 0.212759465176316 0.0921459331595551 0.716610843307266 1.51086803082423 0.674125560395862 0.199269252330223 -0.846805729577113 0.149223682209767 -1.20162928665476 0.611329955877352 0.278306254107899 1.04745618170275 -0.0483238607452144 -0.74802285619192 0.539818799495253 -0.804451376757674 -2.33082314097668 -1.74255486562605 -0.195361751642315 0.372613719779503 0.292003324681963 -0.284211666839665 -0.565762441339503 0.740093519851395 -0.689141910625572 1.18100650860912 2.19331586447251
2535 13 0.391195917971719 -0.655433505676821 -0.334908695965834 0.587719405436878 1.83865006344838 -0.166361471326338 0.522655545094818 0.887096412832124 0.743836791883591 2.55506615683168 1.05564505144181 -0.111562731049172 -1.0960448003239 0.345153539455203 0.134293309684468 1.5198629286783 -0.621033550364817 0.673957039865798 -0.838620589774496 -1.91017914701925 -0.0726578932082043 -0.304768164776754 -2.00639568233428 -2.05681614680961 -0.806980088969708 0.236292783197912 1.82287535166085 -1.44741072568599 -0.129252562001266 1.08159045820542 0.268269092557234 1.33686925142975 0.7516758346657
2536 13 -0.253392439508073 0.43629281349491 -0.600450094041319 0.187340747266908 1.4686493929645 0.441879201105669 -0.411220412582799 0.942788680440596 -0.0690918740694494 1.51620195264452 -0.549470944155928 -0.136793088991282 -0.461970527173293 0.440363957566446 -0.817840624196849 0.938198787017248 -0.52906520652844 0.624024423986716 -0.696959149314778 -1.49974815203332 -1.03598789029486 -1.08487518780415 -1.08492206802981 -1.99699877178307 -1.42248707263855 0.492674405776503 -0.486167001450141 -1.1463662590338 -0.102637526602414 1.28430685849586 -0.185582346593105 1.18895583298209 1.34725411842969
2537 13 -0.575600656966071 -0.105251341795113 -0.798385173240036 -0.23680534198149 1.45493880237253 -0.338152363691084 0.9402353910461 1.45562107902939 0.236723748332996 1.61428212357555 0.33978776979865 0.365478446621952 -1.16790793861381 0.277465938105286 -0.00552719245024991 0.423476625472198 -0.0030704078785198 0.511360566425984 -0.378793116447816 -1.64200621062435 0.286049093664857 1.11297764285158 -1.49821961024999 -2.46061548708584 -0.896031256606695 0.190591388716367 0.911185824873029 -1.46735998499824 -0.630479107832145 1.38393038712993 0.46974468714639 0.687681953161418 1.15663731763428
2538 13 -0.201326435483561 -0.0913777932566713 -0.970799218784145 -0.357539560296825 1.1137605702172 0.172228855901605 0.355213245399765 1.27021424371874 0.62274315179284 1.23543837620443 0.377916760865644 -0.00616074903941004 -0.377597925164206 0.30280703746608 -0.163595081393672 1.663419201809 0.379533869723204 0.561192557896687 -0.7438167085799 -2.14629316075384 0.349175242321963 0.572629391771128 -1.22049768988654 -2.66314451769374 -1.33410839458147 -0.559071837310581 0.894984576166733 -1.578626242065 0.534976113396221 2.388576314268 -0.470940859310866 0.806325835579341 -0.0523824887551549
2539 13 -0.339002457698784 -0.525816712541225 -0.919960428631649 0.610524455501844 0.9245687631483 -0.313568089235055 0.212416371348151 1.4989219457587 0.0630139655717867 1.10918508622882 0.54873186766904 -0.489023986034873 -0.41990590878554 -0.759929555807542 -0.569072940524943 1.20546432938347 0.723841479944095 0.607223102429741 -0.231298865671452 -0.946365520678252 0.745737177824556 0.526713880222509 -1.13399514779305 -1.82852529777792 -1.34911051090461 0.674338743314337 -0.448238106555984 -0.606823065586999 -0.746503244531831 0.990961813480565 -0.366786174067025 1.08943885044601 2.66192103468916
2540 13 0.0106896012092372 -0.293769767966246 -1.13487738321869 -0.262607614285327 0.867475730142506 -0.372187588958963 0.286267821446928 0.886320526974289 0.26169034609046 1.14736646105066 0.953059315497629 -0.222016250201827 -0.31337670278016 0.237064033853287 0.514067360075527 1.99231001512235 0.374536099082865 0.770477432661272 -0.378042802360979 -2.29791688420715 0.41879512280347 -0.948647109280668 -1.3446125228393 -1.41347014497292 -1.15626548230647 0.614178083951123 0.66609839077603 -0.739592756347854 -0.13344085538095 1.28182764783322 -0.847180012288438 2.11085725203974 1.75760776643712
2541 13 0.738833124895103 -0.242141553370006 -1.22314218660014 -0.284988168825057 1.54297693415008 -0.902780101037295 -0.451278402544297 1.99956962118922 0.081231852771059 1.18347334146277 0.726505927262417 0.195745516269999 0.0166275407860977 -0.292728204194967 -0.346318418663741 0.959880473847827 0.266380754474747 0.0102951638677168 0.108450567530773 -0.469411684296115 0.377397559340129 -0.455784442915519 -1.57470565135207 -1.73560446926128 -0.176691473667893 0.00940688621160396 1.39589240359509 -0.354299170655959 -0.070978812685215 0.967091242335736 0.927493538599902 0.820448224813706 1.46843303522017
2542 13 0.808391470141174 0.638002073485653 -0.726976103348481 0.479526437987523 0.860679246501023 1.03747256449777 0.130813659275561 2.56778426447867 -0.430400091834713 1.28323448984348 0.446479364816156 -0.469622324955848 -0.390659141226972 0.159220502609818 0.116281827197591 0.315525757540871 -0.264983123543786 1.24528588581883 -0.320714185862272 -2.81368129209537 0.823982047512274 -0.149710317505821 -1.09985820154991 -2.01154346475449 -0.636211956614858 0.326181347656823 -0.0837314030091049 -1.1181852149343 -0.620166216965729 1.5470733309493 -0.912596565553589 1.52109629704921 1.89526454185052
2543 13 -0.555585888029626 0.0682908937773384 -1.8797173073742 0.341243110112933 0.666149312583991 0.510749722209808 0.162047455224935 0.904322497359031 0.775147333213123 1.47864880006706 -0.229722644374471 -0.0958085502305282 -0.0760334525338401 0.0558825563725887 -0.671246224261824 1.02696745081919 0.263631447007362 0.890617826833051 -0.971282453469171 -1.49532739044443 0.852411857262238 -0.502473264959282 -1.77988140817001 -0.986797181656107 -0.590604216375723 0.672883104605419 0.31907824323424 -1.08083582565837 0.0297837992138829 1.11045989694946 0.20401186069202 1.48377129436795 2.16352372155506
2544 13 -0.697146672124238 -0.568173124141065 -0.367920532632419 -0.508939432221223 0.373132074909667 -0.252496807969965 0.36441054471774 1.40796393701734 0.422864193611369 0.665770549270555 -0.772540318942974 -0.573871451274668 -0.279049864820641 0.427727409470317 0.368507333918719 0.672761748605219 0.953960281457911 1.30948069951748 -1.37637704778577 -0.647219573587062 0.226004774414225 -0.0285101046359781 -1.28362189616014 -3.00460502134484 -1.73724774329619 -0.446960941034183 1.97397480074439 -1.11450995778285 -0.369364202485644 1.31368052544496 0.0544504056808257 0.99225802517614 1.39543914919492
2545 13 -0.562649545933145 -0.815359123218808 -0.281234700506515 0.0564263037464949 1.12785742361034 -0.671410979209093 0.770872055727323 2.03273022729009 0.691092469239521 0.62517768707747 0.255919939810584 0.63114770927747 -1.15378614979975 0.0532149336764635 -0.306631095720129 0.35217568568074 -0.271158488305394 0.563675579909503 -0.0872311890630893 -1.27562069857471 0.754654482577315 0.0415316968877957 -2.74288094284477 -2.46312980104697 -0.716718874883269 0.706777759730057 0.51185115864985 -1.20507050189847 1.05936331318267 1.15256843230384 -0.115400162172575 0.976424702457406 2.17239851631792
2546 13 0.00291865938169239 0.191112583157229 -1.27280988192185 0.162521078982831 1.06214421921358 0.0481285404767473 -0.316158996382136 1.90764303993389 -0.414248088896972 1.3030103724265 -0.0238012136613231 -0.905837168887881 -1.10077700569526 -0.403329566046969 -0.93265428592231 0.52050200636655 -0.402406791919769 0.532832619766298 -0.683793971978122 -1.09911406951174 0.698684017370947 1.12300123371282 -2.0083804225786 -2.67629809574156 -1.73450632266188 0.389757240177349 1.40456970182143 -1.44684210865224 -0.0463417744594286 0.648601623449153 -0.234411063074815 0.572383283738516 0.656245453541787
2547 13 -0.293937446877426 0.275923896134039 0.0725186640541686 0.0181730747388077 0.702378073140307 0.467763598991339 0.184787831659432 0.872831559864883 0.729344165878416 0.338268197674271 -0.391884493575519 0.110909019233543 -0.348494746892022 0.60908740571554 0.166811785544616 0.603799075055115 0.156389605439034 -0.805626911467063 -0.935454614690348 -0.431599305018979 0.67646070427188 -0.128459350533034 -1.46210409091807 -2.39636998548406 -0.426622879278819 0.256045028279437 0.330864442561384 -1.46852220146617 -0.810441373088092 0.925651899464077 -0.343916617613472 1.29000544348836 1.69973865393063
2548 13 -0.52980652867158 0.88960778974634 -0.188828234435923 0.672790214766628 1.80707913802105 0.650788948945311 -0.251333575039768 1.62642179637954 0.387700556569406 1.2689004305139 -0.494879317160883 0.236308725885812 -1.43828092088742 0.0180391285429512 -0.511294004814442 0.680662210762631 1.12664807400356 0.474780867450545 0.526308175000931 -1.63105708081276 -0.0716120750912998 -0.360300208681301 -1.02120519650074 -1.49684987080598 -1.40510976060415 0.226244198312656 0.725332546330516 -0.797671716412333 -0.630021799870388 2.13733494011519 -0.148960142279263 1.57359389753927 1.51168813243849
2549 13 0.543669711941913 -0.337881048547172 -0.940682101846476 -1.45027174272534 1.32835413986356 0.289783482680289 1.06328147444563 0.797860301751364 1.18150759806393 1.72023608978131 0.796303565003323 -0.0523996230911382 -1.13595337544632 0.0588507222418906 0.241911504117876 0.418124881094719 0.0133515350230929 0.912946309641124 -1.68922892669761 -2.00033833312194 0.159865872933237 -0.000988586456756368 -2.17350105015364 -1.60232888480735 -0.768408532863774 0.287015724200899 0.654675340411776 -1.10073350936058 -1.46672461338137 1.34252019096482 -0.177382351188042 1.51455543057983 1.40634090986841
2550 13 0.251607407261574 0.335054715372585 -0.777443156154117 -0.993402133326102 0.612741139419301 -0.104414693664121 0.00232214170209122 1.80841060653518 0.647265807424198 1.79438100268622 0.233543471078329 0.329231068333539 -1.98680768005336 0.751858375735495 -0.420195238095708 0.886149618230519 -0.123628477381415 0.0231845151448973 -1.17561224999313 -1.87465498014766 0.0714823345125187 -0.329305435423595 -2.53389429268325 -2.45276038853482 -0.598343676368849 0.00678704986939288 0.822550005145787 -1.33252434335025 -0.463973595056205 1.03505538520028 0.265183979880822 1.81738654855164 1.01542860726378
